route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,dbscan_cluster,dbscan_cluster_source
chi_clow_to_midway_0001,clow_to_midway,Clow International Airport to Midway International Airport,w_0001,0.0,0.0,0.0,1.0,258.11363911254966,17.57821947035733,450,dbscan_003,dbscan_noise_001
chi_clow_to_midway_0002,clow_to_midway,Clow International Airport to Midway International Airport,w_0002,0.0,0.0,0.1,0.9,234.3684731085085,23.890903109421345,376,dbscan_004,dbscan_noise_002
chi_clow_to_midway_0003,clow_to_midway,Clow International Airport to Midway International Airport,w_0003,0.0,0.0,0.2,0.8,193.43596958287904,26.07744232139829,331,dbscan_005,dbscan_noise_003
chi_clow_to_midway_0004,clow_to_midway,Clow International Airport to Midway International Airport,w_0004,0.0,0.0,0.3,0.7,192.728862801692,26.10274555377927,330,dbscan_006,dbscan_noise_004
chi_clow_to_midway_0005,clow_to_midway,Clow International Airport to Midway International Airport,w_0005,0.0,0.0,0.4,0.6,192.43596958287765,26.11305103732628,329,dbscan_007,dbscan_noise_005
chi_clow_to_midway_0006,clow_to_midway,Clow International Airport to Midway International Airport,w_0006,0.0,0.0,0.5,0.5,194.9983101431952,25.760266129466125,334,dbscan_002,dbscan_001
chi_clow_to_midway_0007,clow_to_midway,Clow International Airport to Midway International Airport,w_0007,0.0,0.0,0.6,0.4,195.70541692437925,25.003448542091384,335,dbscan_002,dbscan_001
chi_clow_to_midway_0008,clow_to_midway,Clow International Airport to Midway International Airport,w_0008,0.0,0.0,0.7,0.3,195.70541692437925,24.105769855732163,335,dbscan_002,dbscan_001
chi_clow_to_midway_0009,clow_to_midway,Clow International Airport to Midway International Airport,w_0009,0.0,0.0,0.8,0.2,195.9983101431964,23.182551774604427,336,dbscan_002,dbscan_001
chi_clow_to_midway_0010,clow_to_midway,Clow International Airport to Midway International Airport,w_0010,0.0,0.0,0.9,0.1,195.41252370556992,22.216723291774255,334,dbscan_002,dbscan_001
chi_clow_to_midway_0011,clow_to_midway,Clow International Airport to Midway International Airport,w_0011,0.0,0.0,1.0,0.0,211.04330148061084,20.05911573364495,353,dbscan_008,dbscan_noise_006
chi_clow_to_midway_0012,clow_to_midway,Clow International Airport to Midway International Airport,w_0012,0.0,0.1,0.0,0.9,234.4986257433576,24.665762426394675,366,dbscan_009,dbscan_noise_007
chi_clow_to_midway_0013,clow_to_midway,Clow International Airport to Midway International Airport,w_0013,0.0,0.1,0.1,0.8,56.37615433950543,29.60853208132664,86,dbscan_001,dbscan_002
chi_clow_to_midway_0014,clow_to_midway,Clow International Airport to Midway International Airport,w_0014,0.0,0.1,0.2,0.7,54.84062043356778,31.677078610551582,85,dbscan_001,dbscan_002
chi_clow_to_midway_0015,clow_to_midway,Clow International Airport to Midway International Airport,w_0015,0.0,0.1,0.3,0.6,203.2859421677502,31.923877065357942,335,dbscan_010,dbscan_noise_008
chi_clow_to_midway_0016,clow_to_midway,Clow International Airport to Midway International Airport,w_0016,0.0,0.1,0.4,0.5,202.87172860537405,32.06480986390799,335,dbscan_011,dbscan_noise_009
chi_clow_to_midway_0017,clow_to_midway,Clow International Airport to Midway International Airport,w_0017,0.0,0.1,0.5,0.4,205.1646218241854,31.67989429958449,340,dbscan_012,dbscan_noise_010
chi_clow_to_midway_0018,clow_to_midway,Clow International Airport to Midway International Airport,w_0018,0.0,0.1,0.6,0.3,203.6290879182515,31.049218923305816,339,dbscan_013,dbscan_noise_011
chi_clow_to_midway_0019,clow_to_midway,Clow International Airport to Midway International Airport,w_0019,0.0,0.1,0.7,0.2,203.62908791825467,30.14532604209839,339,dbscan_014,dbscan_noise_012
chi_clow_to_midway_0020,clow_to_midway,Clow International Airport to Midway International Airport,w_0020,0.0,0.1,0.8,0.1,222.50776757469936,29.12641361569905,378,dbscan_015,dbscan_noise_013
chi_clow_to_midway_0021,clow_to_midway,Clow International Airport to Midway International Airport,w_0021,0.0,0.1,0.9,0.0,221.03402889158664,26.879070531611926,369,dbscan_016,dbscan_noise_014
chi_clow_to_midway_0022,clow_to_midway,Clow International Airport to Midway International Airport,w_0022,0.0,0.2,0.0,0.8,53.59797974644821,27.123731806096423,85,dbscan_001,dbscan_002
chi_clow_to_midway_0023,clow_to_midway,Clow International Airport to Midway International Airport,w_0023,0.0,0.2,0.1,0.7,54.96194077713076,29.197834366547568,84,dbscan_001,dbscan_002
chi_clow_to_midway_0024,clow_to_midway,Clow International Airport to Midway International Airport,w_0024,0.0,0.2,0.2,0.6,54.84062043356778,31.06561064208122,85,dbscan_001,dbscan_002
chi_clow_to_midway_0025,clow_to_midway,Clow International Airport to Midway International Airport,w_0025,0.0,0.2,0.3,0.5,54.426406871191936,32.57488478133,85,dbscan_001,dbscan_002
chi_clow_to_midway_0026,clow_to_midway,Clow International Airport to Midway International Airport,w_0026,0.0,0.2,0.4,0.4,54.42640687119261,33.9441163466183,85,dbscan_001,dbscan_002
chi_clow_to_midway_0027,clow_to_midway,Clow International Airport to Midway International Airport,w_0027,0.0,0.2,0.5,0.3,55.25483399593868,35.20489629800632,85,dbscan_001,dbscan_002
chi_clow_to_midway_0028,clow_to_midway,Clow International Airport to Midway International Airport,w_0028,0.0,0.2,0.6,0.2,57.20458146424529,36.07565783316998,86,dbscan_001,dbscan_002
chi_clow_to_midway_0029,clow_to_midway,Clow International Airport to Midway International Airport,w_0029,0.0,0.2,0.7,0.1,224.6290879182604,34.87902741368503,381,dbscan_017,dbscan_noise_015
chi_clow_to_midway_0030,clow_to_midway,Clow International Airport to Midway International Airport,w_0030,0.0,0.2,0.8,0.0,229.1050967034511,32.8717198523275,381,dbscan_018,dbscan_noise_016
chi_clow_to_midway_0031,clow_to_midway,Clow International Airport to Midway International Airport,w_0031,0.0,0.3,0.0,0.7,53.183766184079005,26.50516227295293,85,dbscan_001,dbscan_002
chi_clow_to_midway_0032,clow_to_midway,Clow International Airport to Midway International Airport,w_0032,0.0,0.3,0.1,0.6,56.254833995944,28.41046524271475,87,dbscan_001,dbscan_002
chi_clow_to_midway_0033,clow_to_midway,Clow International Airport to Midway International Airport,w_0033,0.0,0.3,0.2,0.5,55.8406204335698,30.231157530146284,87,dbscan_001,dbscan_002
chi_clow_to_midway_0034,clow_to_midway,Clow International Airport to Midway International Airport,w_0034,0.0,0.3,0.3,0.4,54.42640687119261,31.96378575798369,85,dbscan_001,dbscan_002
chi_clow_to_midway_0035,clow_to_midway,Clow International Airport to Midway International Airport,w_0035,0.0,0.3,0.4,0.3,54.42640687119261,33.32749099383838,85,dbscan_001,dbscan_002
chi_clow_to_midway_0036,clow_to_midway,Clow International Airport to Midway International Airport,w_0036,0.0,0.3,0.5,0.2,56.79036790187177,34.191387702301725,86,dbscan_001,dbscan_002
chi_clow_to_midway_0037,clow_to_midway,Clow International Airport to Midway International Airport,w_0037,0.0,0.3,0.6,0.1,57.37615433949868,34.552787606846856,88,dbscan_001,dbscan_002
chi_clow_to_midway_0038,clow_to_midway,Clow International Airport to Midway International Airport,w_0038,0.0,0.3,0.7,0.0,58.08326112068246,34.60936422735799,89,dbscan_001,dbscan_002
chi_clow_to_midway_0039,clow_to_midway,Clow International Airport to Midway International Airport,w_0039,0.0,0.4,0.0,0.6,54.183766184079005,25.301530215245855,87,dbscan_001,dbscan_002
chi_clow_to_midway_0040,clow_to_midway,Clow International Airport to Midway International Airport,w_0040,0.0,0.4,0.1,0.5,56.25483399594372,27.16950087432615,87,dbscan_001,dbscan_002
chi_clow_to_midway_0041,clow_to_midway,Clow International Airport to Midway International Airport,w_0041,0.0,0.4,0.2,0.4,55.840620433567175,28.98986417079217,87,dbscan_001,dbscan_002
chi_clow_to_midway_0042,clow_to_midway,Clow International Airport to Midway International Airport,w_0042,0.0,0.4,0.3,0.3,55.84062043356772,30.7772803570052,87,dbscan_001,dbscan_002
chi_clow_to_midway_0043,clow_to_midway,Clow International Airport to Midway International Airport,w_0043,0.0,0.4,0.4,0.2,58.20458146424758,31.999503712642756,88,dbscan_001,dbscan_002
chi_clow_to_midway_0044,clow_to_midway,Clow International Airport to Midway International Airport,w_0044,0.0,0.4,0.5,0.1,58.0832611206839,32.518198727833465,89,dbscan_001,dbscan_002
chi_clow_to_midway_0045,clow_to_midway,Clow International Airport to Midway International Airport,w_0045,0.0,0.4,0.6,0.0,57.66904755830893,32.61676474400008,89,dbscan_001,dbscan_002
chi_clow_to_midway_0046,clow_to_midway,Clow International Airport to Midway International Airport,w_0046,0.0,0.5,0.0,0.5,54.183766184079005,24.066057499156194,87,dbscan_001,dbscan_002
chi_clow_to_midway_0047,clow_to_midway,Clow International Airport to Midway International Airport,w_0047,0.0,0.5,0.1,0.4,56.66904755831496,25.886906450569,87,dbscan_001,dbscan_002
chi_clow_to_midway_0048,clow_to_midway,Clow International Airport to Midway International Airport,w_0048,0.0,0.5,0.2,0.3,56.66904755830952,27.53552750642629,87,dbscan_001,dbscan_002
chi_clow_to_midway_0049,clow_to_midway,Clow International Airport to Midway International Airport,w_0049,0.0,0.5,0.3,0.2,58.20458146424944,28.93257595433281,88,dbscan_001,dbscan_002
chi_clow_to_midway_0050,clow_to_midway,Clow International Airport to Midway International Airport,w_0050,0.0,0.5,0.4,0.1,59.79036790186933,29.753064937142305,92,dbscan_001,dbscan_002
chi_clow_to_midway_0051,clow_to_midway,Clow International Airport to Midway International Airport,w_0051,0.0,0.5,0.5,0.0,60.79036790187088,30.106973333183184,94,dbscan_001,dbscan_002
chi_clow_to_midway_0052,clow_to_midway,Clow International Airport to Midway International Airport,w_0052,0.0,0.6,0.0,0.4,55.012193308823335,22.57884178908678,87,dbscan_001,dbscan_002
chi_clow_to_midway_0053,clow_to_midway,Clow International Airport to Midway International Airport,w_0053,0.0,0.6,0.1,0.3,57.08326112068608,24.16826095625177,87,dbscan_001,dbscan_002
chi_clow_to_midway_0054,clow_to_midway,Clow International Airport to Midway International Airport,w_0054,0.0,0.6,0.2,0.2,56.66904755831007,25.68199447470067,87,dbscan_001,dbscan_002
chi_clow_to_midway_0055,clow_to_midway,Clow International Airport to Midway International Airport,w_0055,0.0,0.6,0.3,0.1,59.20458146424616,26.6633811410796,90,dbscan_001,dbscan_002
chi_clow_to_midway_0056,clow_to_midway,Clow International Airport to Midway International Airport,w_0056,0.0,0.6,0.4,0.0,60.08326112068394,27.17688366633655,93,dbscan_001,dbscan_002
chi_clow_to_midway_0057,clow_to_midway,Clow International Airport to Midway International Airport,w_0057,0.0,0.7,0.0,0.3,55.42640687119577,20.76363910984581,87,dbscan_001,dbscan_002
chi_clow_to_midway_0058,clow_to_midway,Clow International Airport to Midway International Airport,w_0058,0.0,0.7,0.1,0.2,57.08326112068344,22.3309947475958,87,dbscan_001,dbscan_002
chi_clow_to_midway_0059,clow_to_midway,Clow International Airport to Midway International Airport,w_0059,0.0,0.7,0.2,0.1,58.91168824543271,23.50613053504121,89,dbscan_001,dbscan_002
chi_clow_to_midway_0060,clow_to_midway,Clow International Airport to Midway International Airport,w_0060,0.0,0.7,0.3,0.0,60.08326112068394,24.193792858456582,93,dbscan_001,dbscan_002
chi_clow_to_midway_0061,clow_to_midway,Clow International Airport to Midway International Airport,w_0061,0.0,0.8,0.0,0.2,55.42640687119577,18.934749556929702,87,dbscan_001,dbscan_002
chi_clow_to_midway_0062,clow_to_midway,Clow International Airport to Midway International Airport,w_0062,0.0,0.8,0.1,0.1,58.20458146424616,20.330927111559564,88,dbscan_001,dbscan_002
chi_clow_to_midway_0063,clow_to_midway,Clow International Airport to Midway International Airport,w_0063,0.0,0.8,0.2,0.0,59.91168824543095,21.130520596781444,91,dbscan_001,dbscan_002
chi_clow_to_midway_0064,clow_to_midway,Clow International Airport to Midway International Airport,w_0064,0.0,0.9,0.0,0.1,57.66904755831549,16.945742220219042,89,dbscan_001,dbscan_002
chi_clow_to_midway_0065,clow_to_midway,Clow International Airport to Midway International Airport,w_0065,0.0,0.9,0.1,0.0,59.32590180780476,18.03306882236496,89,dbscan_001,dbscan_002
chi_clow_to_midway_0066,clow_to_midway,Clow International Airport to Midway International Airport,w_0066,0.0,1.0,0.0,0.0,56.840620433568425,14.622991868308516,89,dbscan_001,dbscan_002
chi_clow_to_midway_0067,clow_to_midway,Clow International Airport to Midway International Airport,w_0067,0.1,0.0,0.0,0.9,51.234018715769295,31.99882330946998,84,dbscan_001,dbscan_002
chi_clow_to_midway_0068,clow_to_midway,Clow International Airport to Midway International Airport,w_0068,0.1,0.0,0.1,0.8,51.64823227814251,34.3784097921123,84,dbscan_001,dbscan_002
chi_clow_to_midway_0069,clow_to_midway,Clow International Airport to Midway International Airport,w_0069,0.1,0.0,0.2,0.7,53.30508652762829,36.020068847018244,84,dbscan_001,dbscan_002
chi_clow_to_midway_0070,clow_to_midway,Clow International Airport to Midway International Airport,w_0070,0.1,0.0,0.3,0.6,52.89087296525718,37.22653369724359,84,dbscan_001,dbscan_002
chi_clow_to_midway_0071,clow_to_midway,Clow International Airport to Midway International Airport,w_0071,0.1,0.0,0.4,0.5,52.89087296525718,38.40200219850794,84,dbscan_001,dbscan_002
chi_clow_to_midway_0072,clow_to_midway,Clow International Airport to Midway International Airport,w_0072,0.1,0.0,0.5,0.4,52.769552621696114,39.51753293280228,85,dbscan_001,dbscan_002
chi_clow_to_midway_0073,clow_to_midway,Clow International Airport to Midway International Airport,w_0073,0.1,0.0,0.6,0.3,52.89087296525629,40.53732072409425,84,dbscan_001,dbscan_002
chi_clow_to_midway_0074,clow_to_midway,Clow International Airport to Midway International Airport,w_0074,0.1,0.0,0.7,0.2,53.59797974644208,41.51158999934342,85,dbscan_001,dbscan_002
chi_clow_to_midway_0075,clow_to_midway,Clow International Airport to Midway International Airport,w_0075,0.1,0.0,0.8,0.1,53.59797974644568,42.37611078055309,85,dbscan_001,dbscan_002
chi_clow_to_midway_0076,clow_to_midway,Clow International Airport to Midway International Airport,w_0076,0.1,0.0,0.9,0.0,156.79036790187445,42.00967287619274,286,dbscan_019,dbscan_noise_017
chi_clow_to_midway_0077,clow_to_midway,Clow International Airport to Midway International Airport,w_0077,0.1,0.1,0.0,0.8,52.0624458405168,31.951855601200645,84,dbscan_001,dbscan_002
chi_clow_to_midway_0078,clow_to_midway,Clow International Airport to Midway International Airport,w_0078,0.1,0.1,0.1,0.7,51.23401871576874,34.34319159951619,84,dbscan_001,dbscan_002
chi_clow_to_midway_0079,clow_to_midway,Clow International Airport to Midway International Airport,w_0079,0.1,0.1,0.2,0.6,51.64823227814119,36.17745036412259,84,dbscan_001,dbscan_002
chi_clow_to_midway_0080,clow_to_midway,Clow International Airport to Midway International Airport,w_0080,0.1,0.1,0.3,0.5,52.355339059327,37.6490768860489,85,dbscan_001,dbscan_002
chi_clow_to_midway_0081,clow_to_midway,Clow International Airport to Midway International Airport,w_0081,0.1,0.1,0.4,0.4,53.30508652763059,38.91983492737707,84,dbscan_001,dbscan_002
chi_clow_to_midway_0082,clow_to_midway,Clow International Airport to Midway International Airport,w_0082,0.1,0.1,0.5,0.3,52.89087296525803,39.92408112276196,84,dbscan_001,dbscan_002
chi_clow_to_midway_0083,clow_to_midway,Clow International Airport to Midway International Airport,w_0083,0.1,0.1,0.6,0.2,53.597979746442455,40.91684917204395,85,dbscan_001,dbscan_002
chi_clow_to_midway_0084,clow_to_midway,Clow International Airport to Midway International Airport,w_0084,0.1,0.1,0.7,0.1,53.47665940288401,41.82634969197799,86,dbscan_001,dbscan_002
chi_clow_to_midway_0085,clow_to_midway,Clow International Airport to Midway International Airport,w_0085,0.1,0.1,0.8,0.0,55.71930009000802,42.12381971777784,88,dbscan_001,dbscan_002
chi_clow_to_midway_0086,clow_to_midway,Clow International Airport to Midway International Airport,w_0086,0.1,0.2,0.0,0.7,50.81980515339521,31.643979591029368,84,dbscan_001,dbscan_002
chi_clow_to_midway_0087,clow_to_midway,Clow International Airport to Midway International Airport,w_0087,0.1,0.2,0.1,0.6,51.23401871576874,33.707539693203174,84,dbscan_001,dbscan_002
chi_clow_to_midway_0088,clow_to_midway,Clow International Airport to Midway International Airport,w_0088,0.1,0.2,0.2,0.5,51.64823227814119,35.58981536438964,84,dbscan_001,dbscan_002
chi_clow_to_midway_0089,clow_to_midway,Clow International Airport to Midway International Airport,w_0089,0.1,0.2,0.3,0.4,51.64823227814185,37.06224979746726,84,dbscan_001,dbscan_002
chi_clow_to_midway_0090,clow_to_midway,Clow International Airport to Midway International Airport,w_0090,0.1,0.2,0.4,0.3,51.5269119345805,38.4427092186599,85,dbscan_001,dbscan_002
chi_clow_to_midway_0091,clow_to_midway,Clow International Airport to Midway International Airport,w_0091,0.1,0.2,0.5,0.2,51.94112549695348,39.77961511623462,85,dbscan_001,dbscan_002
chi_clow_to_midway_0092,clow_to_midway,Clow International Airport to Midway International Airport,w_0092,0.1,0.2,0.6,0.1,54.71930009000791,40.30813942828989,86,dbscan_001,dbscan_002
chi_clow_to_midway_0093,clow_to_midway,Clow International Airport to Midway International Airport,w_0093,0.1,0.2,0.7,0.0,55.30508652763439,40.39001797863165,88,dbscan_001,dbscan_002
chi_clow_to_midway_0094,clow_to_midway,Clow International Airport to Midway International Airport,w_0094,0.1,0.3,0.0,0.6,51.11269837221123,30.835903083407487,85,dbscan_001,dbscan_002
chi_clow_to_midway_0095,clow_to_midway,Clow International Airport to Midway International Airport,w_0095,0.1,0.3,0.1,0.5,50.81980515339553,32.879912758875975,84,dbscan_001,dbscan_002
chi_clow_to_midway_0096,clow_to_midway,Clow International Airport to Midway International Airport,w_0096,0.1,0.3,0.2,0.4,50.40559159102321,34.7077956261736,84,dbscan_001,dbscan_002
chi_clow_to_midway_0097,clow_to_midway,Clow International Airport to Midway International Airport,w_0097,0.1,0.3,0.3,0.3,50.40559159102321,36.25550929498206,84,dbscan_001,dbscan_002
chi_clow_to_midway_0098,clow_to_midway,Clow International Airport to Midway International Airport,w_0098,0.1,0.3,0.4,0.2,51.23401871576876,37.77667812560172,84,dbscan_001,dbscan_002
chi_clow_to_midway_0099,clow_to_midway,Clow International Airport to Midway International Airport,w_0099,0.1,0.3,0.5,0.1,53.47665940288556,38.340851733530606,86,dbscan_001,dbscan_002
chi_clow_to_midway_0100,clow_to_midway,Clow International Airport to Midway International Airport,w_0100,0.1,0.3,0.6,0.0,54.476659402887,38.52568898233082,88,dbscan_001,dbscan_002
chi_clow_to_midway_0101,clow_to_midway,Clow International Airport to Midway International Airport,w_0101,0.1,0.4,0.0,0.5,51.69848480983693,29.61881547584328,87,dbscan_001,dbscan_002
chi_clow_to_midway_0102,clow_to_midway,Clow International Airport to Midway International Airport,w_0102,0.1,0.4,0.1,0.4,52.1126983722104,31.65963907476227,87,dbscan_001,dbscan_002
chi_clow_to_midway_0103,clow_to_midway,Clow International Airport to Midway International Airport,w_0103,0.1,0.4,0.2,0.3,52.941125496956055,33.57013563183519,87,dbscan_001,dbscan_002
chi_clow_to_midway_0104,clow_to_midway,Clow International Airport to Midway International Airport,w_0104,0.1,0.4,0.3,0.2,51.23401871576809,35.20634931908051,84,dbscan_001,dbscan_002
chi_clow_to_midway_0105,clow_to_midway,Clow International Airport to Midway International Airport,w_0105,0.1,0.4,0.4,0.1,53.18376618407058,36.03022206094928,85,dbscan_001,dbscan_002
chi_clow_to_midway_0106,clow_to_midway,Clow International Airport to Midway International Airport,w_0106,0.1,0.4,0.5,0.0,54.355339059323406,36.46145065773056,89,dbscan_001,dbscan_002
chi_clow_to_midway_0107,clow_to_midway,Clow International Airport to Midway International Airport,w_0107,0.1,0.5,0.0,0.4,52.11269837220816,28.35043560728532,87,dbscan_001,dbscan_002
chi_clow_to_midway_0108,clow_to_midway,Clow International Airport to Midway International Airport,w_0108,0.1,0.5,0.1,0.3,52.52691193458163,30.300245926203964,87,dbscan_001,dbscan_002
chi_clow_to_midway_0109,clow_to_midway,Clow International Airport to Midway International Airport,w_0109,0.1,0.5,0.2,0.2,54.18376618407336,31.939706669691688,87,dbscan_001,dbscan_002
chi_clow_to_midway_0110,clow_to_midway,Clow International Airport to Midway International Airport,w_0110,0.1,0.5,0.3,0.1,56.13351365237664,33.31857589443054,88,dbscan_001,dbscan_002
chi_clow_to_midway_0111,clow_to_midway,Clow International Airport to Midway International Airport,w_0111,0.1,0.5,0.4,0.0,54.476659402884025,33.94704969620274,88,dbscan_001,dbscan_002
chi_clow_to_midway_0112,clow_to_midway,Clow International Airport to Midway International Airport,w_0112,0.1,0.6,0.0,0.3,52.941125496953696,26.741162352023835,87,dbscan_001,dbscan_002
chi_clow_to_midway_0113,clow_to_midway,Clow International Airport to Midway International Airport,w_0113,0.1,0.6,0.1,0.2,53.35533905932718,28.500965946730798,87,dbscan_001,dbscan_002
chi_clow_to_midway_0114,clow_to_midway,Clow International Airport to Midway International Airport,w_0114,0.1,0.6,0.2,0.1,53.76955262169666,30.06857784717698,87,dbscan_001,dbscan_002
chi_clow_to_midway_0115,clow_to_midway,Clow International Airport to Midway International Airport,w_0115,0.1,0.6,0.3,0.0,56.71930009000518,30.896262169153403,90,dbscan_001,dbscan_002
chi_clow_to_midway_0116,clow_to_midway,Clow International Airport to Midway International Airport,w_0116,0.1,0.7,0.0,0.2,52.941125496953696,24.906201292829472,87,dbscan_001,dbscan_002
chi_clow_to_midway_0117,clow_to_midway,Clow International Airport to Midway International Airport,w_0117,0.1,0.7,0.1,0.1,52.94112549695342,26.66055360494274,87,dbscan_001,dbscan_002
chi_clow_to_midway_0118,clow_to_midway,Clow International Airport to Midway International Airport,w_0118,0.1,0.7,0.2,0.0,55.597979746445965,27.718094214383942,89,dbscan_001,dbscan_002
chi_clow_to_midway_0119,clow_to_midway,Clow International Airport to Midway International Airport,w_0119,0.1,0.8,0.0,0.1,52.941125496953696,23.071240233635116,87,dbscan_001,dbscan_002
chi_clow_to_midway_0120,clow_to_midway,Clow International Airport to Midway International Airport,w_0120,0.1,0.8,0.1,0.0,52.64823227813877,24.45530351422023,86,dbscan_001,dbscan_002
chi_clow_to_midway_0121,clow_to_midway,Clow International Airport to Midway International Airport,w_0121,0.1,0.9,0.0,0.0,55.18376618406821,20.979097706768204,89,dbscan_001,dbscan_002
chi_clow_to_midway_0122,clow_to_midway,Clow International Airport to Midway International Airport,w_0122,0.2,0.0,0.0,0.8,51.234018715769295,36.49404784421532,84,dbscan_001,dbscan_002
chi_clow_to_midway_0123,clow_to_midway,Clow International Airport to Midway International Airport,w_0123,0.2,0.0,0.1,0.7,49.16295090390456,38.7416735905769,84,dbscan_001,dbscan_002
chi_clow_to_midway_0124,clow_to_midway,Clow International Airport to Midway International Airport,w_0124,0.2,0.0,0.2,0.6,49.99137802865121,40.42148923567118,84,dbscan_001,dbscan_002
chi_clow_to_midway_0125,clow_to_midway,Clow International Airport to Midway International Airport,w_0125,0.2,0.0,0.3,0.5,51.23401871576446,41.78898876407224,84,dbscan_001,dbscan_002
chi_clow_to_midway_0126,clow_to_midway,Clow International Airport to Midway International Airport,w_0126,0.2,0.0,0.4,0.4,51.23401871576446,42.8575463648242,84,dbscan_001,dbscan_002
chi_clow_to_midway_0127,clow_to_midway,Clow International Airport to Midway International Airport,w_0127,0.2,0.0,0.5,0.3,51.234018715765,43.9165641064065,84,dbscan_001,dbscan_002
chi_clow_to_midway_0128,clow_to_midway,Clow International Airport to Midway International Airport,w_0128,0.2,0.0,0.6,0.2,51.23401871576457,44.85542175263679,84,dbscan_001,dbscan_002
chi_clow_to_midway_0129,clow_to_midway,Clow International Airport to Midway International Airport,w_0129,0.2,0.0,0.7,0.1,51.52691193457724,45.75429493719415,85,dbscan_001,dbscan_002
chi_clow_to_midway_0130,clow_to_midway,Clow International Airport to Midway International Airport,w_0130,0.2,0.0,0.8,0.0,51.11269837220294,46.551919154845066,85,dbscan_001,dbscan_002
chi_clow_to_midway_0131,clow_to_midway,Clow International Airport to Midway International Airport,w_0131,0.2,0.1,0.0,0.7,51.234018715769295,36.47469859264277,84,dbscan_001,dbscan_002
chi_clow_to_midway_0132,clow_to_midway,Clow International Airport to Midway International Airport,w_0132,0.2,0.1,0.1,0.6,50.81980515339576,38.71917991655036,84,dbscan_001,dbscan_002
chi_clow_to_midway_0133,clow_to_midway,Clow International Airport to Midway International Airport,w_0133,0.2,0.1,0.2,0.5,49.991378028648576,40.46333228655884,84,dbscan_001,dbscan_002
chi_clow_to_midway_0134,clow_to_midway,Clow International Airport to Midway International Airport,w_0134,0.2,0.1,0.3,0.4,51.23401871576755,42.00951935153656,84,dbscan_001,dbscan_002
chi_clow_to_midway_0135,clow_to_midway,Clow International Airport to Midway International Airport,w_0135,0.2,0.1,0.4,0.3,50.69848480983517,43.31058114508596,85,dbscan_001,dbscan_002
chi_clow_to_midway_0136,clow_to_midway,Clow International Airport to Midway International Airport,w_0136,0.2,0.1,0.5,0.2,51.64823227813865,44.26957991685752,84,dbscan_001,dbscan_002
chi_clow_to_midway_0137,clow_to_midway,Clow International Airport to Midway International Airport,w_0137,0.2,0.1,0.6,0.1,51.23401871576434,45.15890704777506,84,dbscan_001,dbscan_002
chi_clow_to_midway_0138,clow_to_midway,Clow International Airport to Midway International Airport,w_0138,0.2,0.1,0.7,0.0,54.06244584051169,45.80629678040634,88,dbscan_001,dbscan_002
chi_clow_to_midway_0139,clow_to_midway,Clow International Airport to Midway International Airport,w_0139,0.2,0.2,0.0,0.6,50.40559159102092,35.938927871618134,84,dbscan_001,dbscan_002
chi_clow_to_midway_0140,clow_to_midway,Clow International Airport to Midway International Airport,w_0140,0.2,0.2,0.1,0.5,49.16295090390303,37.950010453648495,84,dbscan_001,dbscan_002
chi_clow_to_midway_0141,clow_to_midway,Clow International Airport to Midway International Airport,w_0141,0.2,0.2,0.2,0.4,49.16295090390369,39.67857336717096,84,dbscan_001,dbscan_002
chi_clow_to_midway_0142,clow_to_midway,Clow International Airport to Midway International Airport,w_0142,0.2,0.2,0.3,0.3,49.99137802864935,41.28405937164607,84,dbscan_001,dbscan_002
chi_clow_to_midway_0143,clow_to_midway,Clow International Airport to Midway International Airport,w_0143,0.2,0.2,0.4,0.2,49.99137802864935,42.55897169271204,84,dbscan_001,dbscan_002
chi_clow_to_midway_0144,clow_to_midway,Clow International Airport to Midway International Airport,w_0144,0.2,0.2,0.5,0.1,52.76955262169913,43.73875266638257,85,dbscan_001,dbscan_002
chi_clow_to_midway_0145,clow_to_midway,Clow International Airport to Midway International Airport,w_0145,0.2,0.2,0.6,0.0,54.0624458405117,44.02808326785748,88,dbscan_001,dbscan_002
chi_clow_to_midway_0146,clow_to_midway,Clow International Airport to Midway International Airport,w_0146,0.2,0.3,0.0,0.5,49.16295090390248,34.86234354726524,84,dbscan_001,dbscan_002
chi_clow_to_midway_0147,clow_to_midway,Clow International Airport to Midway International Airport,w_0147,0.2,0.3,0.1,0.4,49.16295090390303,36.80779573536096,84,dbscan_001,dbscan_002
chi_clow_to_midway_0148,clow_to_midway,Clow International Airport to Midway International Airport,w_0148,0.2,0.3,0.2,0.3,49.16295090390369,38.70326909310879,84,dbscan_001,dbscan_002
chi_clow_to_midway_0149,clow_to_midway,Clow International Airport to Midway International Airport,w_0149,0.2,0.3,0.3,0.2,49.57716446627165,40.27163820570637,84,dbscan_001,dbscan_002
chi_clow_to_midway_0150,clow_to_midway,Clow International Airport to Midway International Airport,w_0150,0.2,0.3,0.4,0.1,52.76955262169913,41.66046526367946,85,dbscan_001,dbscan_002
chi_clow_to_midway_0151,clow_to_midway,Clow International Airport to Midway International Airport,w_0151,0.2,0.3,0.5,0.0,53.648232278138174,42.00600412545946,88,dbscan_001,dbscan_002
chi_clow_to_midway_0152,clow_to_midway,Clow International Airport to Midway International Airport,w_0152,0.2,0.4,0.0,0.4,49.16295090390248,33.72309113794505,84,dbscan_001,dbscan_002
